Gene,Id_1,Id_2,SNPs,Sites,Length,Nuc_identity,Length_identity
Cluster_2555_aligned,HO_5096_0412_+_+_HO_5096_0412_01652_+_+_HO_5096_0412_01653_+_+_CO_R,S0385_+_+_S0385_01755_+_+_S0385_01756_+_+_CO_R,0,47,47,0.98581560283688,1
Cluster_1165_aligned,MRSA252_+_+_MRSA252_01784_+_+_MRSA252_01785_+_+_DT,S0385_+_+_S0385_01799_+_+_S0385_01800_+_+_DT,0,229,246,0.986394557823129,0.974254742547426
Cluster_2615_aligned,HO_5096_0412_+_+_HO_5096_0412_01470_+_+_HO_5096_0412_01471_+_+_DT,MRSA252_+_+_MRSA252_01548_+_+_MRSA252_01549_+_+_DT,0,40,40,1,1
Cluster_456_aligned,Newman_+_+_Newman_01532_+_+_Newman_01533_+_+_CO_R,S0385_+_+_S0385_01617_+_+_S0385_01618_+_+_CO_R,8,430,431,0.988372093023256,0.997679814385151
Cluster_342_aligned,MRSA252_+_+_MRSA252_01007_+_+_MRSA252_01008_+_+_DP,S0385_+_+_S0385_01059_+_+_S0385_01060_+_+_DP,19,490,490,0.961224489795918,1
Cluster_2019_aligned,HO_5096_0412_+_+_HO_5096_0412_01338_+_+_HO_5096_0412_01339_+_+_CO_R,S0385_+_+_S0385_01446_+_+_S0385_01447_+_+_CO_R,0,116,116,1,1
Cluster_1154_aligned,MRSA252_+_+_MRSA252_01127_+_+_MRSA252_01128_+_+_DT,S0385_+_+_S0385_01179_+_+_S0385_01180_+_+_DT,5,247,248,0.979757085020243,0.995967741935484
Cluster_2199_aligned,HO_5096_0412_+_+_HO_5096_0412_01713_+_+_HO_5096_0412_01714_+_+_DT,S0385_+_+_S0385_01816_+_+_S0385_01817_+_+_DT,1,93,94,0.971131369798972,0.98581560283688
Cluster_292_aligned,HO_5096_0412_+_+_HO_5096_0412_02666_+_+_HO_5096_0412_02667_+_+_CO_R,S0385_+_+_S0385_02715_+_+_S0385_02716_+_+_CO_R,13,517,518,0.976795391689009,0.998712998712999
Cluster_1717_aligned,HO_5096_0412_+_+_HO_5096_0412_02405_+_+_HO_5096_0412_02406_+_+_DT,Newman_+_+_Newman_02485_+_+_Newman_02486_+_+_DT,5,152,155,0.967212762297902,0.983870967741935
Cluster_1713_aligned,S0385_+_+_S0385_00165_+_+_S0385_00166_+_+_CO_F,MRSA252_+_+_MRSA252_00146_+_+_MRSA252_00147_+_+_CO_F,3,147,156,0.979591836734694,0.942307692307692
Cluster_2069_aligned,HO_5096_0412_+_+_HO_5096_0412_01191_+_+_HO_5096_0412_01192_+_+_DP,S0385_+_+_S0385_01331_+_+_S0385_01332_+_+_DP,0,111,111,0.993993993993994,1
Cluster_467_aligned,HO_5096_0412_+_+_HO_5096_0412_01211_+_+_HO_5096_0412_01212_+_+_CO_F,Newman_+_+_Newman_01321_+_+_Newman_01322_+_+_CO_F,0,427,427,1,1
Cluster_1698_aligned,HO_5096_0412_+_+_HO_5096_0412_01852_+_+_HO_5096_0412_01853_+_+_CO_R,S0385_+_+_S0385_01962_+_+_S0385_01963_+_+_CO_R,0,158,158,1,1
Cluster_1631_aligned,HO_5096_0412_+_+_HO_5096_0412_00402_+_+_HO_5096_0412_00403_+_+_DT,S0385_+_+_S0385_00533_+_+_S0385_00534_+_+_DT,6,166,168,0.9720787913559,0.996031746031746
Cluster_1294_aligned,HO_5096_0412_+_+_HO_5096_0412_02362_+_+_HO_5096_0412_02364_+_+_CO_R,S0385_+_+_S0385_02430_+_+_S0385_02432_+_+_CO_R,1,224,224,0.99702380952381,1
Cluster_2044_aligned,HO_5096_0412_+_+_HO_5096_0412_00843_+_+_HO_5096_0412_00844_+_+_DP,S0385_+_+_S0385_00995_+_+_S0385_00996_+_+_DP,1,113,113,0.997050147492625,1
Cluster_2089_aligned,HO_5096_0412_+_+_HO_5096_0412_01296_+_+_HO_5096_0412_01297_+_+_CO_F,S0385_+_+_S0385_02074_+_+_S0385_02075_+_+_CO_R_+_+_R,1,108,108,0.993827160493827,1
Cluster_1390_aligned,HO_5096_0412_+_+_HO_5096_0412_02113_+_+_HO_5096_0412_02114_+_+_CO_R,S0385_+_+_S0385_02162_+_+_S0385_02163_+_+_CO_R,6,207,209,0.975876378050291,0.992025518341308
Cluster_626_aligned,HO_5096_0412_+_+_HO_5096_0412_01156_+_+_HO_5096_0412_01158_+_+_CO_F,S0385_+_+_S0385_01298_+_+_S0385_01300_+_+_CO_F,4,369,369,0.994575036330073,0.999096657633243
Cluster_1784_aligned,HO_5096_0412_+_+_HO_5096_0412_00770_+_+_HO_5096_0412_00771_+_+_DP,S0385_+_+_S0385_00905_+_+_S0385_00906_+_+_DP,2,147,147,0.988662131519274,1
Cluster_1609_aligned,Newman_+_+_Newman_01167_+_+_Newman_01168_+_+_CO_F,S0385_+_+_S0385_01189_+_+_S0385_01190_+_+_CO_F,1,170,171,0.998039215686275,0.994152046783626
Cluster_2698_aligned,HO_5096_0412_+_+_HO_5096_0412_01942_+_+_HO_5096_0412_01943_+_+_CO_F,S0385_+_+_S0385_02048_+_+_S0385_02049_+_+_CO_F,0,30,30,1,1
Cluster_346_aligned,Newman_+_+_Newman_01460_+_+_Newman_01461_+_+_DP,S0385_+_+_S0385_01478_+_+_S0385_01479_+_+_DP,8,487,488,0.985626283367557,0.997950819672131
Cluster_431_aligned,HO_5096_0412_+_+_HO_5096_0412_01107_+_+_HO_5096_0412_01108_+_+_DP,S0385_+_+_S0385_01247_+_+_S0385_01248_+_+_DP,3,442,442,0.991704374057315,1
Cluster_2077_aligned,HO_5096_0412_+_+_HO_5096_0412_02138_+_+_HO_5096_0412_02139_+_+_CO_R,S0385_+_+_S0385_02189_+_+_S0385_02190_+_+_CO_R,0,110,110,1,1
Cluster_414_aligned,HO_5096_0412_+_+_HO_5096_0412_01352_+_+_HO_5096_0412_01353_+_+_DP,S0385_+_+_S0385_01460_+_+_S0385_01461_+_+_DP,4,450,450,0.99037037037037,1
Cluster_361_aligned,MRSA252_+_+_MRSA252_01442_+_+_MRSA252_01443_+_+_CO_R,S0385_+_+_S0385_01467_+_+_S0385_01468_+_+_CO_R,19,474,474,0.966207556875794,0.99929676511955
Cluster_1716_aligned,HO_5096_0412_+_+_HO_5096_0412_01133_+_+_HO_5096_0412_01134_+_+_CO_F,S0385_+_+_S0385_01275_+_+_S0385_01276_+_+_CO_F,2,155,155,0.980645161290323,1
Cluster_2512_aligned,S0385_+_+_S0385_00369_+_+_S0385_00370_+_+_DP,S0385_+_+_S0385_01552_+_+_S0385_01553_+_+_DP_+_+_R,0,54,54,1,1
Cluster_2340_aligned,HO_5096_0412_+_+_HO_5096_0412_00767_+_+_HO_5096_0412_00768_+_+_DT,S0385_+_+_S0385_00902_+_+_S0385_00903_+_+_DT,1,72,72,0.981481481481482,1
Cluster_2377_aligned,HO_5096_0412_+_+_HO_5096_0412_01489_+_+_HO_5096_0412_01490_+_+_DP,S0385_+_+_S0385_01592_+_+_S0385_01593_+_+_DP,0,67,67,1,1
Cluster_1526_aligned,HO_5096_0412_+_+_HO_5096_0412_00538_+_+_HO_5096_0412_00539_+_+_DP,S0385_+_+_S0385_00669_+_+_S0385_00670_+_+_DP,0,183,183,1,1
Cluster_403_aligned,HO_5096_0412_+_+_HO_5096_0412_00612_+_+_HO_5096_0412_00613_+_+_CO_F,S0385_+_+_S0385_00750_+_+_S0385_00751_+_+_CO_F,21,455,456,0.967765567765568,0.99780701754386
Cluster_1396_aligned,HO_5096_0412_+_+_HO_5096_0412_00477_+_+_HO_5096_0412_00478_+_+_DT,S0385_+_+_S0385_00608_+_+_S0385_00609_+_+_DT,2,205,207,0.983044656533522,0.995169082125604
Cluster_1158_aligned,HO_5096_0412_+_+_HO_5096_0412_02336_+_+_HO_5096_0412_02337_+_+_DP,S0385_+_+_S0385_02403_+_+_S0385_02404_+_+_DP,0,247,247,1,1
Cluster_543_aligned,Newman_+_+_Newman_02573_+_+_Newman_02574_+_+_CO_R,S0385_+_+_S0385_02559_+_+_S0385_02560_+_+_CO_R,12,394,395,0.962706070273785,0.9957805907173
Cluster_45_aligned,HO_5096_0412_+_+_HO_5096_0412_02720_+_+_HO_5096_0412_02721_+_+_CO_R,S0385_+_+_S0385_02768_+_+_S0385_02769_+_+_CO_R,24,846,849,0.972029816873948,0.996859049862583
Cluster_1360_aligned,HO_5096_0412_+_+_HO_5096_0412_02029_+_+_HO_5096_0412_02030_+_+_CO_R,Newman_+_+_Newman_02103_+_+_Newman_02104_+_+_CO_R,1,212,212,0.995283018867924,1
Cluster_1457_aligned,HO_5096_0412_+_+_HO_5096_0412_01665_+_+_HO_5096_0412_01667_+_+_CO_R,S0385_+_+_S0385_01768_+_+_S0385_01770_+_+_CO_R,3,195,195,0.986324786324786,1
Cluster_1462_aligned,S0385_+_+_S0385_02614_+_+_S0385_02615_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_02554_+_+_HO_5096_0412_02555_+_+_CO_R,10,194,195,0.948453608247423,0.994871794871795
Cluster_1423_aligned,HO_5096_0412_+_+_HO_5096_0412_01629_+_+_HO_5096_0412_01630_+_+_CO_R,S0385_+_+_S0385_01732_+_+_S0385_01733_+_+_CO_R,3,202,202,0.991749174917492,1
Cluster_2314_aligned,HO_5096_0412_+_+_HO_5096_0412_01400_+_+_HO_5096_0412_01401_+_+_DP,S0385_+_+_S0385_01506_+_+_S0385_01507_+_+_DP,1,76,76,0.991228070175439,1
Cluster_954_aligned,MRSA252_+_+_MRSA252_01840_+_+_MRSA252_01842_+_+_CO_R,S0385_+_+_S0385_01848_+_+_S0385_01850_+_+_CO_R,0,287,288,1,0.996527777777778
Cluster_2568_aligned,MRSA252_+_+_MRSA252_01008_+_+_MRSA252_01009_+_+_DT,Newman_+_+_Newman_00972_+_+_Newman_00973_+_+_DT,1,45,46,0.977777777777778,0.978260869565217
Cluster_941_aligned,HO_5096_0412_+_+_HO_5096_0412_02315_+_+_HO_5096_0412_02316_+_+_DP,S0385_+_+_S0385_02381_+_+_S0385_02382_+_+_DP,18,289,289,0.937716262975779,1
Cluster_1867_aligned,Newman_+_+_Newman_00336_+_+_Newman_00337_+_+_CO_F,Newman_+_+_Newman_01934_+_+_Newman_01935_+_+_CO_R_+_+_R,1,136,136,0.992647058823529,1
Cluster_756_aligned,HO_5096_0412_+_+_HO_5096_0412_00587_+_+_HO_5096_0412_00588_+_+_CO_F,S0385_+_+_S0385_00725_+_+_S0385_00726_+_+_CO_F,3,338,339,0.991137351416453,0.998525073746313
Cluster_1761_aligned,HO_5096_0412_+_+_HO_5096_0412_01558_+_+_HO_5096_0412_01559_+_+_DT,S0385_+_+_S0385_01661_+_+_S0385_01662_+_+_DT,1,150,150,0.995540641312453,0.997777777777778
Cluster_2636_aligned,HO_5096_0412_+_+_HO_5096_0412_00177_+_+_HO_5096_0412_00178_+_+_CO_F,S0385_+_+_S0385_00223_+_+_S0385_00224_+_+_CO_F,1,37,37,0.972972972972973,1
Cluster_751_aligned,HO_5096_0412_+_+_HO_5096_0412_02711_+_+_HO_5096_0412_02712_+_+_DP,S0385_+_+_S0385_02757_+_+_S0385_02758_+_+_DP,25,325,340,0.923199803391497,0.938235294117647
Cluster_1993_aligned,MRSA252_+_+_MRSA252_00469_+_+_MRSA252_00470_+_+_DT,MRSA252_+_+_MRSA252_00521_+_+_MRSA252_00522_+_+_DT,0,120,120,1,1
Cluster_1072_aligned,HO_5096_0412_+_+_HO_5096_0412_02513_+_+_HO_5096_0412_02514_+_+_CO_R,S0385_+_+_S0385_02575_+_+_S0385_02576_+_+_CO_R,3,262,263,0.984732824427481,0.996197718631179
Cluster_2652_aligned,HO_5096_0412_+_+_HO_5096_0412_02410_+_+_HO_5096_0412_02411_+_+_CO_R,S0385_+_+_S0385_02477_+_+_S0385_02478_+_+_CO_R,2,35,35,0.957142857142857,1
Cluster_1560_aligned,Newman_+_+_Newman_00441_+_+_Newman_00442_+_+_CO_F,S0385_+_+_S0385_00512_+_+_S0385_00513_+_+_CO_F,7,165,179,0.956788221195001,0.944134078212291
Cluster_943_aligned,HO_5096_0412_+_+_HO_5096_0412_02749_+_+_HO_5096_0412_02750_+_+_DP,S0385_+_+_S0385_02798_+_+_S0385_02799_+_+_DP,16,289,289,0.941176470588235,1
Cluster_1467_aligned,MRSA252_+_+_MRSA252_01360_+_+_MRSA252_01361_+_+_CO_F,S0385_+_+_S0385_01383_+_+_S0385_01384_+_+_CO_F,1,193,194,0.994832006837242,0.997422680412371
Cluster_2050_aligned,HO_5096_0412_+_+_HO_5096_0412_00530_+_+_HO_5096_0412_00531_+_+_CO_F,Newman_+_+_Newman_00588_+_+_Newman_00589_+_+_CO_F,2,112,112,0.986607142857143,1
Cluster_513_aligned,Newman_+_+_Newman_02669_+_+_Newman_02670_+_+_DP,S0385_+_+_S0385_02652_+_+_S0385_02653_+_+_DP,11,408,408,0.973039215686274,1
Cluster_2609_aligned,HO_5096_0412_+_+_HO_5096_0412_01428_+_+_HO_5096_0412_01429_+_+_CO_R,S0385_+_+_S0385_01535_+_+_S0385_01536_+_+_CO_R,0,41,41,1,1
Cluster_2661_aligned,HO_5096_0412_+_+_HO_5096_0412_01818_+_+_HO_5096_0412_01819_+_+_CO_R,MRSA252_+_+_MRSA252_01916_+_+_MRSA252_01917_+_+_CO_R,2,34,34,0.941176470588235,1
Cluster_2480_aligned,HO_5096_0412_+_+_HO_5096_0412_01230_+_+_HO_5096_0412_01231_+_+_CO_F,S0385_+_+_S0385_01355_+_+_S0385_01356_+_+_CO_F,0,57,57,0.970760233918129,1
Cluster_2116_aligned,MRSA252_+_+_MRSA252_00325_+_+_MRSA252_00326_+_+_CO_F,S0385_+_+_S0385_00417_+_+_S0385_00418_+_+_CO_F,2,102,105,0.980455612665778,0.974603174603175
Cluster_103_aligned,Newman_+_+_Newman_00691_+_+_Newman_00692_+_+_CO_F,S0385_+_+_S0385_00763_+_+_S0385_00764_+_+_CO_F,9,696,698,0.974642175975155,0.982808022922636
Cluster_796_aligned,HO_5096_0412_+_+_HO_5096_0412_01600_+_+_HO_5096_0412_01601_+_+_CO_R,S0385_+_+_S0385_01703_+_+_S0385_01704_+_+_CO_R,6,324,326,0.981519468186135,0.995910020449898
Cluster_1470_aligned,S0385_+_+_S0385_00838_+_+_S0385_00839_+_+_DT,Newman_+_+_Newman_00766_+_+_Newman_00767_+_+_DT,3,187,195,0.978609625668449,0.958974358974359
Cluster_1114_aligned,Newman_+_+_Newman_02507_+_+_Newman_02508_+_+_DT,HO_5096_0412_+_+_HO_5096_0412_02427_+_+_HO_5096_0412_02428_+_+_DT,12,251,260,0.952191235059761,0.965384615384615
Cluster_1758_aligned,HO_5096_0412_+_+_HO_5096_0412_00789_+_+_HO_5096_0412_00790_+_+_CO_F,S0385_+_+_S0385_00923_+_+_S0385_00924_+_+_CO_F,4,150,150,0.982222222222222,1
Cluster_1419_aligned,HO_5096_0412_+_+_HO_5096_0412_01248_+_+_HO_5096_0412_01249_+_+_DP,S0385_+_+_S0385_01373_+_+_S0385_01374_+_+_DP,1,203,203,0.995073891625616,1
Cluster_473_aligned,MRSA252_+_+_MRSA252_01754_+_+_MRSA252_01756_+_+_CO_R,S0385_+_+_S0385_01770_+_+_S0385_01772_+_+_CO_R,4,425,426,0.989803921568628,0.997652582159624
Cluster_1565_aligned,HO_5096_0412_+_+_HO_5096_0412_00453_+_+_HO_5096_0412_00454_+_+_CO_F,S0385_+_+_S0385_00584_+_+_S0385_00585_+_+_CO_F,0,178,178,0.99812734082397,1
Cluster_406_aligned,HO_5096_0412_+_+_HO_5096_0412_00812_+_+_HO_5096_0412_00813_+_+_CO_F,S0385_+_+_S0385_00946_+_+_S0385_00947_+_+_CO_F,6,453,453,0.984547461368653,1
Cluster_2382_aligned,HO_5096_0412_+_+_HO_5096_0412_02756_+_+_HO_5096_0412_02757_+_+_CO_R,S0385_+_+_S0385_02805_+_+_S0385_02806_+_+_CO_R,1,67,67,0.99502487562189,1
Cluster_2260_aligned,HO_5096_0412_+_+_HO_5096_0412_01732_+_+_HO_5096_0412_01733_+_+_DP,S0385_+_+_S0385_01835_+_+_S0385_01836_+_+_DP,1,83,83,0.987951807228916,1
Cluster_1553_aligned,HO_5096_0412_+_+_HO_5096_0412_01541_+_+_HO_5096_0412_01542_+_+_CO_R,S0385_+_+_S0385_01644_+_+_S0385_01645_+_+_CO_R,2,180,180,0.992592592592593,1
Cluster_433_aligned,HO_5096_0412_+_+_HO_5096_0412_00937_+_+_HO_5096_0412_00938_+_+_DP,S0385_+_+_S0385_01079_+_+_S0385_01080_+_+_DP,5,440,440,0.986363636363636,1
Cluster_2601_aligned,HO_5096_0412_+_+_HO_5096_0412_02760_+_+_HO_5096_0412_02761_+_+_CO_R,S0385_+_+_S0385_02807_+_+_S0385_02808_+_+_CO_R,0,42,42,1,1
Cluster_2057_aligned,HO_5096_0412_+_+_HO_5096_0412_02478_+_+_HO_5096_0412_02479_+_+_DP,S0385_+_+_S0385_02542_+_+_S0385_02543_+_+_DP,1,112,112,0.99702380952381,1
Cluster_1048_aligned,MRSA252_+_+_MRSA252_00101_+_+_MRSA252_00102_+_+_CO_F,Newman_+_+_Newman_00043_+_+_Newman_00044_+_+_CO_F,4,266,267,0.984962406015038,0.99625468164794
Cluster_921_aligned,HO_5096_0412_+_+_HO_5096_0412_02487_+_+_HO_5096_0412_02488_+_+_CO_R,S0385_+_+_S0385_02551_+_+_S0385_02552_+_+_CO_R,7,293,293,0.978384527872582,1
Cluster_2085_aligned,S0385_+_+_S0385_00503_+_+_S0385_00504_+_+_DT,Newman_+_+_Newman_00431_+_+_Newman_00432_+_+_DT,3,103,109,0.971333490347962,0.960244648318043
Cluster_2667_aligned,HO_5096_0412_+_+_HO_5096_0412_01166_+_+_HO_5096_0412_01167_+_+_CO_F,S0385_+_+_S0385_01308_+_+_S0385_01309_+_+_CO_F,0,33,33,1,1
Cluster_2018_aligned,HO_5096_0412_+_+_HO_5096_0412_00600_+_+_HO_5096_0412_00601_+_+_DT,S0385_+_+_S0385_00738_+_+_S0385_00739_+_+_DT,2,116,116,0.991379310344828,1
Cluster_609_aligned,MRSA252_+_+_MRSA252_00781_+_+_MRSA252_00782_+_+_CO_F,S0385_+_+_S0385_00828_+_+_S0385_00829_+_+_CO_F,18,369,376,0.951219512195122,0.981382978723404
Cluster_334_aligned,Newman_+_+_Newman_00053_+_+_Newman_00054_+_+_DT,S0385_+_+_S0385_00124_+_+_S0385_00125_+_+_DT,11,485,492,0.977337971801507,0.986449864498645
Cluster_779_aligned,HO_5096_0412_+_+_HO_5096_0412_00249_+_+_HO_5096_0412_00250_+_+_CO_R,S0385_+_+_S0385_00295_+_+_S0385_00296_+_+_CO_R,8,330,330,0.984839274200976,0.998484848484849
Cluster_1887_aligned,S0385_+_+_S0385_00388_+_+_S0385_00389_+_+_CO_F,S0385_+_+_S0385_01533_+_+_S0385_01534_+_+_CO_R_+_+_R,0,134,134,1,1
Cluster_2114_aligned,HO_5096_0412_+_+_HO_5096_0412_01406_+_+_HO_5096_0412_01407_+_+_DT,S0385_+_+_S0385_01512_+_+_S0385_01513_+_+_DT,0,105,105,0.993650793650794,1
Cluster_2013_aligned,HO_5096_0412_+_+_HO_5096_0412_02754_+_+_HO_5096_0412_02755_+_+_DT,S0385_+_+_S0385_02803_+_+_S0385_02804_+_+_DT,5,117,117,0.957264957264957,1
Cluster_1833_aligned,HO_5096_0412_+_+_HO_5096_0412_01695_+_+_HO_5096_0412_01696_+_+_DP,S0385_+_+_S0385_01798_+_+_S0385_01799_+_+_DP,2,140,140,0.983333333333333,1
Cluster_117_aligned,Newman_+_+_Newman_02619_+_+_Newman_02620_+_+_CO_R,S0385_+_+_S0385_02605_+_+_S0385_02606_+_+_CO_R,24,679,681,0.964653902798233,0.997063142437592
Cluster_2063_aligned,Newman_+_+_Newman_01786_+_+_Newman_01787_+_+_CO_F,S0385_+_+_S0385_01866_+_+_S0385_01867_+_+_CO_F,6,112,112,0.946428571428571,1
Cluster_798_aligned,HO_5096_0412_+_+_HO_5096_0412_00007_+_+_HO_5096_0412_00008_+_+_DP,S0385_+_+_S0385_00007_+_+_S0385_00008_+_+_DP,3,325,325,0.996923076923077,1
Cluster_1740_aligned,HO_5096_0412_+_+_HO_5096_0412_02453_+_+_HO_5096_0412_02454_+_+_DT,S0385_+_+_S0385_02518_+_+_S0385_02519_+_+_DT,0,153,153,1,0.997821350762527
Cluster_486_aligned,HO_5096_0412_+_+_HO_5096_0412_01955_+_+_HO_5096_0412_01956_+_+_CO_F,S0385_+_+_S0385_02059_+_+_S0385_02060_+_+_CO_F,8,417,419,0.985615243806424,0.996022275258552
Cluster_1840_aligned,HO_5096_0412_+_+_HO_5096_0412_01240_+_+_HO_5096_0412_01241_+_+_DP,S0385_+_+_S0385_01365_+_+_S0385_01366_+_+_DP,3,139,139,0.976019184652278,1
Cluster_632_aligned,HO_5096_0412_+_+_HO_5096_0412_02207_+_+_HO_5096_0412_02208_+_+_CO_R,S0385_+_+_S0385_02272_+_+_S0385_02273_+_+_CO_R,3,352,368,0.990983201581028,0.978260869565217
Cluster_1406_aligned,MRSA252_+_+_MRSA252_01804_+_+_MRSA252_01805_+_+_DT,S0385_+_+_S0385_01819_+_+_S0385_01820_+_+_DT,14,205,205,0.937631811961684,0.990243902439024
Cluster_2634_aligned,HO_5096_0412_+_+_HO_5096_0412_01875_+_+_HO_5096_0412_01876_+_+_CO_R,S0385_+_+_S0385_01981_+_+_S0385_01982_+_+_CO_R,0,38,38,1,1
Cluster_1977_aligned,HO_5096_0412_+_+_HO_5096_0412_00592_+_+_HO_5096_0412_00593_+_+_DP,S0385_+_+_S0385_00730_+_+_S0385_00731_+_+_DP,0,121,121,1,1
Cluster_2286_aligned,HO_5096_0412_+_+_HO_5096_0412_02641_+_+_HO_5096_0412_02642_+_+_DT,S0385_+_+_S0385_02695_+_+_S0385_02696_+_+_DT,3,80,80,0.9625,1
Cluster_945_aligned,MRSA252_+_+_MRSA252_01235_+_+_MRSA252_01236_+_+_CO_F,S0385_+_+_S0385_01289_+_+_S0385_01290_+_+_CO_F,1,289,289,0.97685157276684,0.997693194925029
Cluster_2072_aligned,HO_5096_0412_+_+_HO_5096_0412_02695_+_+_HO_5096_0412_02696_+_+_DT,S0385_+_+_S0385_02744_+_+_S0385_02745_+_+_DT,5,111,111,0.975975975975976,1
Cluster_329_aligned,HO_5096_0412_+_+_HO_5096_0412_00236_+_+_HO_5096_0412_00237_+_+_DT,MRSA252_+_+_MRSA252_00260_+_+_MRSA252_00261_+_+_DT,42,493,495,0.914807302231237,0.995959595959596
Cluster_1806_aligned,HO_5096_0412_+_+_HO_5096_0412_00773_+_+_HO_5096_0412_00774_+_+_DP,S0385_+_+_S0385_00908_+_+_S0385_00909_+_+_DP,2,143,143,0.988344988344988,1
Cluster_548_aligned,HO_5096_0412_+_+_HO_5096_0412_01642_+_+_HO_5096_0412_01643_+_+_CO_R,S0385_+_+_S0385_01745_+_+_S0385_01746_+_+_CO_R,6,390,393,0.987203510166609,0.994910941475827
Cluster_2523_aligned,MRSA252_+_+_MRSA252_01520_+_+_MRSA252_01521_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01445_+_+_HO_5096_0412_01446_+_+_CO_R,2,51,52,0.96078431372549,0.980769230769231
Cluster_477_aligned,HO_5096_0412_+_+_HO_5096_0412_00961_+_+_HO_5096_0412_00962_+_+_CO_F,S0385_+_+_S0385_01103_+_+_S0385_01104_+_+_CO_F,13,424,424,0.980345911949686,1
Cluster_1472_aligned,S0385_+_+_S0385_02707_+_+_S0385_02708_+_+_DT,Newman_+_+_Newman_02725_+_+_Newman_02726_+_+_DT,2,192,194,0.986083842350204,0.987972508591065
Cluster_394_aligned,HO_5096_0412_+_+_HO_5096_0412_01623_+_+_HO_5096_0412_01625_+_+_CO_R,S0385_+_+_S0385_01726_+_+_S0385_01728_+_+_CO_R,4,460,460,0.991304347826087,1
Cluster_1685_aligned,HO_5096_0412_+_+_HO_5096_0412_02054_+_+_HO_5096_0412_02055_+_+_DP,Newman_+_+_Newman_02129_+_+_Newman_02130_+_+_DP,2,160,160,0.9875,1
Cluster_1772_aligned,MRSA252_+_+_MRSA252_00448_+_+_MRSA252_00449_+_+_DP,S0385_+_+_S0385_00531_+_+_S0385_00532_+_+_DP,1,149,149,0.986501602273414,0.995525727069351
Cluster_2477_aligned,Newman_+_+_Newman_02207_+_+_Newman_02208_+_+_DT,S0385_+_+_S0385_02187_+_+_S0385_02188_+_+_DT,2,56,58,0.964494569757728,0.971264367816092
Cluster_284_aligned,S0385_+_+_S0385_00489_+_+_S0385_00490_+_+_CO_R,Newman_+_+_Newman_00415_+_+_Newman_00416_+_+_CO_R,49,523,526,0.906309751434034,0.994296577946768
Cluster_285_aligned,HO_5096_0412_+_+_HO_5096_0412_00603_+_+_HO_5096_0412_00605_+_+_CO_F,S0385_+_+_S0385_00741_+_+_S0385_00743_+_+_CO_F,12,524,524,0.979007633587786,1
Cluster_1192_aligned,HO_5096_0412_+_+_HO_5096_0412_02239_+_+_HO_5096_0412_02240_+_+_DP,S0385_+_+_S0385_02304_+_+_S0385_02305_+_+_DP,2,241,241,0.995850622406639,1
Cluster_894_aligned,HO_5096_0412_+_+_HO_5096_0412_02534_+_+_HO_5096_0412_02535_+_+_DP,Newman_+_+_Newman_02608_+_+_Newman_02609_+_+_DP,7,287,302,0.975609756097561,0.950331125827815
Cluster_470_aligned,HO_5096_0412_+_+_HO_5096_0412_02609_+_+_HO_5096_0412_02610_+_+_CO_R,S0385_+_+_S0385_02665_+_+_S0385_02666_+_+_CO_R,11,426,426,0.976525821596244,1
Cluster_2674_aligned,HO_5096_0412_+_+_HO_5096_0412_00462_+_+_HO_5096_0412_00463_+_+_CO_F,S0385_+_+_S0385_00593_+_+_S0385_00594_+_+_CO_F,0,32,32,1,1
Cluster_2312_aligned,HO_5096_0412_+_+_HO_5096_0412_00528_+_+_HO_5096_0412_00529_+_+_CO_F,S0385_+_+_S0385_00659_+_+_S0385_00660_+_+_CO_F,0,76,76,1,1
Cluster_243_aligned,S0385_+_+_S0385_01344_+_+_S0385_01345_+_+_DT,Newman_+_+_Newman_01325_+_+_Newman_01326_+_+_DT,15,544,553,0.971823844216586,0.984327908378541
Cluster_1970_aligned,MRSA252_+_+_MRSA252_01904_+_+_MRSA252_01905_+_+_CO_R,Newman_+_+_Newman_01827_+_+_Newman_01828_+_+_CO_R,1,120,123,0.991666666666667,0.975609756097561
Cluster_1237_aligned,HO_5096_0412_+_+_HO_5096_0412_00608_+_+_HO_5096_0412_00609_+_+_CO_F,S0385_+_+_S0385_00746_+_+_S0385_00747_+_+_CO_F,6,233,233,0.965665236051502,1
Cluster_570_aligned,HO_5096_0412_+_+_HO_5096_0412_02132_+_+_HO_5096_0412_02134_+_+_CO_R,S0385_+_+_S0385_02183_+_+_S0385_02185_+_+_CO_R,8,386,386,0.988338604400781,0.998704663212435
Cluster_1031_aligned,HO_5096_0412_+_+_HO_5096_0412_01216_+_+_HO_5096_0412_01217_+_+_DP,S0385_+_+_S0385_01345_+_+_S0385_01346_+_+_DP,11,268,269,0.964013575246444,0.998760842627014
Cluster_2119_aligned,S0385_+_+_S0385_00326_+_+_S0385_00327_+_+_DT,Newman_+_+_Newman_00265_+_+_Newman_00266_+_+_DT,7,104,105,0.939102564102564,0.990476190476191
Cluster_35_aligned,Newman_+_+_Newman_01817_+_+_Newman_01819_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01803_+_+_HO_5096_0412_01805_+_+_CO_R,24,790,886,0.969620253164557,0.891647855530474
